counterbalance_2.started,counterbalance_2.stopped,participant,age,gender,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,information_2.started,information_2.stopped,information_loop.thisRepN,information_loop.thisTrialN,information_loop.thisN,information_loop.thisIndex,information_loop.ran,information,consent_2.started,consent_2.stopped,slider_1.response,slider_2.response,slider_3.response,slider_4.response,slider_5.response,slider_6.response,instructions.started,instructions.stopped,task1_instr.thisRepN,task1_instr.thisTrialN,task1_instr.thisN,task1_instr.thisIndex,task1_instr.ran,task1,comprehension1_2.started,comprehension1_2.stopped,comp1_mouse.x,comp1_mouse.y,comp1_mouse.leftButton,comp1_mouse.midButton,comp1_mouse.rightButton,comp1_mouse.time,comp1_mouse.clicked_name,cue_o__trial_2.started,cue_o__trial_2.stopped,order,cue_order,out_order,cue_o_mouse.x,cue_o_mouse.y,cue_o_mouse.leftButton,cue_o_mouse.midButton,cue_o_mouse.rightButton,cue_o_mouse.time,cue_o_mouse.clicked_name,cue_selection_2.started,correct_answer,cue_selection_2.stopped,feedback_2.started,feedback_2.stopped,feedback_loop.thisRepN,feedback_loop.thisTrialN,feedback_loop.thisN,feedback_loop.thisIndex,feedback_loop.ran,stage1_trials.thisRepN,stage1_trials.thisTrialN,stage1_trials.thisN,stage1_trials.thisIndex,stage1_trials.ran,cue1,cue2,cue3,outcome,correct_out,o1_feedback,o2_feedback,stage2_feedback_loop.thisRepN,stage2_feedback_loop.thisTrialN,stage2_feedback_loop.thisN,stage2_feedback_loop.thisIndex,stage2_feedback_loop.ran,stage2_trials.thisRepN,stage2_trials.thisTrialN,stage2_trials.thisN,stage2_trials.thisIndex,stage2_trials.ran,stage3_feedback_loop.thisRepN,stage3_feedback_loop.thisTrialN,stage3_feedback_loop.thisN,stage3_feedback_loop.thisIndex,stage3_feedback_loop.ran,stage3_trials.thisRepN,stage3_trials.thisTrialN,stage3_trials.thisN,stage3_trials.thisIndex,stage3_trials.ran,debrief_2.started,debrief_2.stopped,debrief_loop.thisRepN,debrief_loop.thisTrialN,debrief_loop.thisN,debrief_loop.thisIndex,debrief_loop.ran,debrief_img,compr1_completed.thisRepN,compr1_completed.thisTrialN,compr1_completed.thisN,compr1_completed.thisIndex,compr1_completed.ran,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran
0.001,0.001,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,0.01,6.204,0,0,0,0,1,instructions/info1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,6.205,11.869,0,1,1,1,1,instructions/info2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,11.87,14.718,0,2,2,2,1,instructions/info3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,14.718,29.031,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,29.043,52.588,0,0,0,0,1,instructions/task1_1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,52.589,67.386,0,1,1,1,1,instructions/task1_2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,67.391,83.194,0,2,2,2,1,instructions/task1_3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,83.194,95.674,0.046296296,-0.31712963,1,0,0,12.479,comp1_resp1,95.697,100.205,"[6,3,5,1,4,8,2,7]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",0.119212963,-0.208333333,1,0,0,3.996,o2_image,100.209,1,100.704,100.704,102.704,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16,1,B,Y,N,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.705,105.653,"[6,3,5,1,4,8,2,7]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",-0.076388889,-0.193287037,1,0,0,2.432,o1_image,105.655,0,106.153,106.153,108.152,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,42,1,B,X,N,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.153,110.95,"[6,3,5,1,4,8,2,7]","[[0.3,0.2],[-0.3,0.2]]","[[0.125,-0.2],[-0.125,-0.2]]",-0.084490741,-0.19212963,1,0,0,2.282,o2_image,110.953,1,111.451,111.451,113.45,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,14,1,B,X,N,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.451,116.332,"[6,3,5,1,4,8,2,7]","[[-0.3,0.2],[0.3,0.2]]","[[0.125,-0.2],[-0.125,-0.2]]",0.071759259,-0.164351852,1,0,0,2.366,o1_image,116.336,1,116.832,116.832,118.831,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5ba4d6c929629d00014e6c28,35,male,2024-04-19_18h39.42.507,stockport_simplified,2022.2.4,Win32,60.0240096,661e456ee6de07e70aa9ef7b,66229d99094ac4f56051407c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,A,X,N,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
