counterbalance_2.started,counterbalance_2.stopped,participant,age,gender,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,information_2.started,information_2.stopped,information_loop.thisRepN,information_loop.thisTrialN,information_loop.thisN,information_loop.thisIndex,information_loop.ran,information,consent_2.started,consent_2.stopped,slider_1.response,slider_2.response,slider_3.response,slider_4.response,slider_5.response,slider_6.response,instructions.started,instructions.stopped,task1_instr.thisRepN,task1_instr.thisTrialN,task1_instr.thisN,task1_instr.thisIndex,task1_instr.ran,task1,comprehension1_2.started,comprehension1_2.stopped,comp1_mouse.x,comp1_mouse.y,comp1_mouse.leftButton,comp1_mouse.midButton,comp1_mouse.rightButton,comp1_mouse.time,comp1_mouse.clicked_name,cue_o__trial_2.started,cue_o__trial_2.stopped,order,cue_order,out_order,cue_o_mouse.x,cue_o_mouse.y,cue_o_mouse.leftButton,cue_o_mouse.midButton,cue_o_mouse.rightButton,cue_o_mouse.time,cue_o_mouse.clicked_name,cue_selection_2.started,correct_answer,cue_selection_2.stopped,feedback_2.started,feedback_2.stopped,feedback_loop.thisRepN,feedback_loop.thisTrialN,feedback_loop.thisN,feedback_loop.thisIndex,feedback_loop.ran,stage1_trials.thisRepN,stage1_trials.thisTrialN,stage1_trials.thisN,stage1_trials.thisIndex,stage1_trials.ran,cue1,cue2,cue3,outcome,correct_out,o1_feedback,o2_feedback,stage2_feedback_loop.thisRepN,stage2_feedback_loop.thisTrialN,stage2_feedback_loop.thisN,stage2_feedback_loop.thisIndex,stage2_feedback_loop.ran,stage2_trials.thisRepN,stage2_trials.thisTrialN,stage2_trials.thisN,stage2_trials.thisIndex,stage2_trials.ran,stage3_feedback_loop.thisRepN,stage3_feedback_loop.thisTrialN,stage3_feedback_loop.thisN,stage3_feedback_loop.thisIndex,stage3_feedback_loop.ran,stage3_trials.thisRepN,stage3_trials.thisTrialN,stage3_trials.thisN,stage3_trials.thisIndex,stage3_trials.ran,debrief_2.started,debrief_2.stopped,debrief_loop.thisRepN,debrief_loop.thisTrialN,debrief_loop.thisN,debrief_loop.thisIndex,debrief_loop.ran,debrief_img,compr1_completed.thisRepN,compr1_completed.thisTrialN,compr1_completed.thisN,compr1_completed.thisIndex,compr1_completed.ran,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,consent_loop.ran
0.0003,0.0005,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,0.0169,5.7357,0,0,0,0,1,instructions/info1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,5.737,10.0501,0,1,1,1,1,instructions/info2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,10.0506,12.0835,0,2,2,2,1,instructions/info3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,12.0841,36.2483,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,36.2542,77.5427,0,0,0,0,1,instructions/task1_1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,77.5496,86.9071,0,1,1,1,1,instructions/task1_2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,86.9193,148.3235,0,2,2,2,1,instructions/task1_3.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,148.3328,507.3094,0.075136612,-0.324795165,1,0,0,358.9762,comp1_resp1,507.329,509.8836,"[7,8,6,2,4,1,3,5]","[[-0.3,0.2],[0.3,0.2]]","[[0.125,-0.2],[-0.125,-0.2]]",-0.107012723,-0.193875214,1,0,0,2.0493,o2_image,509.8854,0,510.3837,510.3839,512.3823,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,1,A,Y,N,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.3827,514.6663,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",0.120673925,-0.181352459,1,0,0,1.7831,o2_image,514.6675,0,515.1657,515.1658,517.1657,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,1,A,Y,N,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.1668,519.2329,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",-0.091074709,-0.180214012,1,0,0,1.5491,o1_image,519.2338,0,519.7322,519.7322,521.7316,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,25,1,N,M,D,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.7321,524.1812,"[7,8,6,2,4,1,3,5]","[[-0.3,0.2],[0.3,0.2]]","[[0.125,-0.2],[-0.125,-0.2]]",-0.095628332,-0.195013661,1,0,0,1.9323,o2_image,524.1823,0,524.6809,524.6809,526.6815,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,A,X,N,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.6823,528.9312,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[0.125,-0.2],[-0.125,-0.2]]",0.113843324,-0.240550974,1,0,0,1.7328,o1_image,528.9322,0,529.4309,529.431,531.4303,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,43,1,B,X,N,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.4312,533.2314,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",0.113843324,-0.223474471,1,0,0,1.2828,o2_image,533.2323,1,533.7304,533.7307,535.7303,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,19,1,B,Y,N,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.7311,538.5795,"[7,8,6,2,4,1,3,5]","[[-0.3,0.2],[0.3,0.2]]","[[0.125,-0.2],[-0.125,-0.2]]",-0.100182122,-0.221197576,1,0,0,2.3283,o2_image,538.5809,1,539.0791,539.0791,541.0797,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,10,1,B,X,N,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0806,542.0799,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",0.104735828,-0.198428962,1,0,0,0.4824,o2_image,542.0807,1,542.585,542.585,544.579,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,58,1,N,M,D,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.5799,545.9791,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",-0.116120135,-0.234858779,1,0,0,0.8824,o1_image,545.9799,1,546.4842,546.4843,548.4785,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,54,1,N,M,C,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.4794,549.9116,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",0.108151128,-0.208674863,1,0,0,0.9104,o2_image,549.9128,1,550.4122,550.4123,552.4109,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,47,1,B,Y,N,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.4119,554.7444,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",0.128642932,-0.191598361,1,0,0,1.816,o2_image,554.7454,1,555.2491,555.2492,557.2439,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,59,1,N,M,D,o2_image,stimuli/out2.png,stimuli/out1.png,stimuli/correct_out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2449,558.7776,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",0.142304134,-0.265596484,1,0,0,1.016,o2_image,558.7789,0,559.2769,559.277,561.2764,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,6,1,A,Y,N,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2768,563.2091,"[7,8,6,2,4,1,3,5]","[[0.3,0.2],[-0.3,0.2]]","[[-0.125,-0.2],[0.125,-0.2]]",-0.113843324,-0.197290514,1,0,0,1.4156,o1_image,563.21,1,563.7095,563.7096,565.7091,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,31,1,A,X,N,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.7094,569.6752,"[7,8,6,2,4,1,3,5]","[[-0.3,0.2],[0.3,0.2]]","[[0.125,-0.2],[-0.125,-0.2]]",0.128642932,-0.161999061,1,0,0,3.449,o1_image,569.6841,1,570.1755,570.1755,572.1751,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5f4595ac82d8061b45c2c490,26,male,2024-04-16_11h24.15.421,stockport_simplified,2022.2.4,Win32,60.24096386,661e456ee6de07e70aa9ef7b,661e51b63ca98b45e53a8629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,23,1,N,M,C,o1_image,stimuli/out1.png,stimuli/correct_out1.png,stimuli/out2.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
