exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,410,1,4,4,0,1,[2 1 3 0],3,0,4.135327999999845,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,1,1,0,1,[0 3 2 1],1,1,5.252449800000022,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,1,1,0,1,[0 1 2 3],1,1,0.7293182999999317,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,4,4,0,1,[0 2 1 3],4,1,1.6650304999998298,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[3 1 2 0],3,0,3.3023306999998567,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[1 0 2 3],2,1,1.967416700000058,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[0 1 3 2],3,0,4.495161700000153,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,1,1,0,1,[2 1 3 0],1,1,2.682106900000008,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,1,1,0,1,[2 3 1 0],1,1,1.6846504999998615,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[1 2 0 3],2,1,1.88721489999989,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,3,3,0,1,[3 2 1 0],3,1,3.033141599999908,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,4,4,0,1,[2 0 1 3],1,0,1.8066192999999657,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,3,3,0,1,[2 0 3 1],3,1,3.675687899999957,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,1,1,0,1,[2 0 3 1],1,1,1.9434986999999637,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[0 3 2 1],2,1,1.6474636000000373,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,4,3,0,0,[2 0 1 3],4,0,3.8339710000000196,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[2 1 0 3],2,1,2.3046771000001627,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,4,4,0,1,[1 3 0 2],4,1,1.9467317999999523,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,1,2,0,0,[3 1 0 2],1,0,1.5387631000000965,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,4,4,0,1,[2 3 1 0],4,1,2.210077700000056,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[1 0 3 2],4,0,1.7294312999999875,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,3,4,0,0,[1 3 0 2],4,1,3.0661589999999705,20,Male,[2 1 3 0],[1 0 2 3]
UNW01,410,1,2,2,0,1,[2 0 3 1],2,1,2.764238199999909,20,Male,[2 1 3 0],[1 0 2 3]
