exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,308,1,4,4,1,1,[3 0 1 2],1,0,3.1446203000000423,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,3,3,1,1,[3 1 2 0],4,0,2.505094900000131,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,1,1,1,1,[1 2 3 0],4,0,3.209587499999998,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,2,2,1,1,[0 1 2 3],4,0,4.033184599999913,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,4,4,1,1,[3 0 1 2],4,1,4.7974693000001025,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,2,2,1,1,[0 3 1 2],3,0,3.6916016000000127,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,3,3,1,1,[2 1 3 0],1,0,4.140591299999869,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,1,1,1,1,[3 2 1 0],1,1,4.182466600000225,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,1,1,1,1,[1 0 2 3],1,1,2.2999174000001403,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,4,4,1,1,[0 1 3 2],4,1,1.8719648999999663,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,4,4,1,1,[2 1 0 3],4,1,1.8490826000002016,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,2,2,1,1,[3 0 2 1],2,1,2.0866100000002916,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,4,4,1,1,[1 2 3 0],4,1,1.3210868000001028,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,2,2,1,1,[0 1 3 2],2,1,1.9383207999999286,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,3,3,1,1,[3 0 1 2],3,1,3.739321199999722,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,2,2,1,1,[0 1 2 3],2,1,1.6339336999999432,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,3,3,1,1,[1 2 0 3],1,0,3.7854088000003685,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,1,1,1,1,[3 1 0 2],3,0,5.231284599999981,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,1,1,1,1,[3 0 1 2],1,1,2.179783800000223,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,308,1,3,3,1,1,[1 3 0 2],3,1,3.641355499999918,20,Female,[1 2 0 3],[0 3 2 1]
