exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,309,1,2,2,1,1,[0 2 1 3],1,0,3.0252375999989454,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[3 2 1 0],3,1,3.076074199998402,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,2,2,1,1,[0 3 2 1],2,1,2.7134463000002143,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,1,1,1,1,[2 0 1 3],1,1,2.050956300001417,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,2,2,1,1,[0 3 2 1],2,1,1.9573295000009239,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[2 1 0 3],4,1,4.165092600000207,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,2,2,1,1,[2 0 1 3],2,1,1.2363426000010804,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,2,2,1,1,[2 1 3 0],2,1,1.345653600001242,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[2 0 1 3],3,1,3.000269699998171,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[0 3 1 2],1,0,1.4716578000006848,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[2 3 0 1],4,1,1.2999658999979147,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[0 3 2 1],3,1,1.7799031999966246,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[1 3 0 2],4,1,5.108627800000249,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,1,1,1,1,[2 3 1 0],1,1,3.5981624000014563,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[0 3 1 2],2,0,5.668119599999045,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,1,1,1,1,[3 2 1 0],1,1,2.2787868000013987,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[1 2 0 3],3,1,2.9389694000019517,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,1,1,1,1,[0 1 3 2],1,1,3.3137595000007423,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,1,1,1,1,[3 1 2 0],1,1,1.948798400000669,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[2 3 0 1],2,0,4.044718199998897,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[1 2 3 0],4,1,2.7909183999981906,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[1 2 0 3],4,1,1.6072536000028776,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,2,2,1,1,[2 1 0 3],1,0,3.467653899999277,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[3 0 1 2],4,1,3.24665929999901,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,4,4,1,1,[1 0 2 3],4,1,1.6284305000008317,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,2,2,1,1,[0 2 1 3],2,1,2.7298957999992126,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[1 3 2 0],3,1,3.641688300001988,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[0 1 2 3],3,1,1.0126286000013351,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[0 3 2 1],3,1,2.6669796999995015,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,3,3,1,1,[3 1 2 0],3,1,0.6789031000007526,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,2,2,1,1,[0 3 1 2],2,1,1.6480054999992717,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,1,1,1,1,[0 2 3 1],1,1,1.8940422999985458,20,Male,[1 3 2 0],[3 1 2 0]
UNW01,309,1,1,1,1,1,[1 0 2 3],1,1,1.065407599999162,20,Male,[1 3 2 0],[3 1 2 0]
