exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,305,1,1,1,1,1,[3 0 1 2],1,1,3.790666999993846,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[1 3 2 0],4,1,5.563173399947118,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 1 3 2],4,1,2.320698599971365,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 0 1 3],2,1,3.6567136999801733,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 3 2 1],2,1,1.3173869000165723,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 3 0 1],2,1,2.207092399999965,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[3 2 0 1],1,1,4.396944100037217,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 3 2 1],4,1,7.594205199973658,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[2 1 3 0],1,0,4.67126209998969,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 0 1 2],1,0,3.929942399961874,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 1 3 2],4,1,1.1289116000407375,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 1 2 3],2,0,5.082269300008193,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 2 1 0],4,1,1.9627857000450604,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 1 2 0],3,1,2.346633200009819,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[1 0 3 2],4,1,3.512414400000125,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[2 3 0 1],3,1,2.1556587999803014,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 1 3 0],1,0,7.3230914999730885,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[0 2 1 3],2,0,5.746583100000862,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 3 0 1],2,1,8.569501999998465,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 0 2 3],1,1,4.976526100013871,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[2 3 1 0],3,1,7.78328249999322,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 1 0 2],2,1,3.5714053999981843,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 3 1 0],2,1,2.3129105999832973,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[1 2 0 3],4,1,2.1860321000567637,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[2 3 0 1],1,1,2.1777989999973215,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[2 0 3 1],3,1,6.968552500009537,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[1 3 0 2],3,1,2.349443700048141,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[1 2 0 3],2,1,1.701414700015448,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[3 0 2 1],1,1,1.7829442999791354,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 0 2 3],1,1,3.941785799979698,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 2 1 3],1,1,3.0374009999795817,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[0 3 2 1],3,1,2.6969768999842927,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 0 2 3],1,1,1.5542957999859937,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 1 2 3],4,1,1.9786734000081196,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 3 1 2],4,1,2.145911200030241,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 3 1 2],1,1,1.6416546999826096,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 0 1 2],3,1,3.81286949996138,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 0 2 1],3,1,1.2656344999559224,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[1 3 2 0],4,1,1.5481122999917716,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 1 0 3],2,1,1.5698445999878459,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[1 0 2 3],4,1,8.59556430001976,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 0 1 2],3,1,7.040192399988882,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 0 1 2],3,1,0.993980500032194,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 3 2 0],1,1,2.2488106000237167,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 1 0 2],3,1,1.1718736999901012,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 0 2 1],3,1,6.28515900002094,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 3 1 2],1,1,1.6065538999973796,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[2 0 3 1],4,1,2.1805049999966286,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[2 3 1 0],4,1,1.186533500032965,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 3 2 1],1,1,8.991266099968925,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[0 3 2 1],3,1,1.4921772999805398,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[1 3 0 2],3,1,1.4007289999863133,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[2 3 1 0],4,1,1.5654287000070326,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 1 3 0],2,1,1.763435400032904,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 2 1 3],1,1,5.937600200006273,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 2 1 0],2,1,2.384980299975723,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[0 2 3 1],3,1,2.4796944999834523,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[1 0 3 2],3,1,1.2912010000436567,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 0 1 2],4,1,5.741168000036851,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 3 1 2],1,1,1.5074529999983497,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[1 0 3 2],3,1,1.3424069000175223,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[1 3 2 0],2,1,2.7587113000336103,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 3 1 2],1,1,1.1903672000044025,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 2 1 3],4,1,2.2691531000309624,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 1 2 0],2,1,2.5114896000013687,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 1 0 2],4,1,1.3269720999523997,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 1 2 3],2,1,1.3133176999981515,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[3 2 1 0],1,1,1.5065536000183783,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 2 3 1],1,1,1.8601071000448428,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[2 3 0 1],4,1,2.4858360000071116,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 1 2 3],2,1,3.5531007000245154,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 2 1 0],4,1,1.5693915000301786,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 2 0 1],2,1,2.5184713000198826,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[2 3 1 0],1,1,2.631013999984134,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 3 1 2],2,1,1.5246549000148661,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 1 2 0],3,1,2.5317281000316143,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 1 2 0],2,1,1.1889123999862932,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 1 2 0],2,1,1.2841999000520445,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 3 2 1],1,1,1.629834999970626,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[1 2 3 0],4,1,2.32902569998987,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[1 0 3 2],3,1,2.554214100004174,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[2 0 1 3],1,1,2.0887275999994017,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 2 1 0],4,1,3.907877499994356,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[2 0 1 3],4,1,1.196947899996303,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 3 1 2],2,1,3.993799600051716,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 1 2 3],2,1,1.1988985000061803,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 2 0 3],1,1,1.7889398999977857,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[2 3 0 1],3,1,1.3330635000020266,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 2 3 1],4,1,2.7161521000089124,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 2 1 3],1,1,1.653547499969136,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 2 0 3],1,1,1.8327635999885388,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 3 0 1],2,1,1.987281899957452,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[2 3 1 0],2,1,1.4247774999821559,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[1 2 3 0],3,1,2.0219724999624304,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[1 2 3 0],2,1,3.1638030000030994,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 2 1 3],2,1,1.4982683000271209,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[2 0 3 1],3,1,1.2358548000338487,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[1 0 2 3],3,1,1.3675027000135742,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 0 2 3],1,1,2.166764800029341,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 2 1 0],3,1,1.1019642000319436,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 3 0 2],1,1,1.3675291000399739,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[3 2 1 0],3,1,1.6143082000198774,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[2 3 0 1],4,1,1.211700399988331,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 0 1 2],4,1,1.7924409999977797,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[1 3 0 2],2,1,2.2881206999882124,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[2 0 3 1],1,1,1.7442064000060782,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[1 3 2 0],4,1,3.5034714000066742,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,3,3,1,1,[0 1 3 2],3,1,2.7068310000468045,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 1 2 0],4,1,3.4279147000052035,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[0 3 1 2],4,1,2.241408700007014,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[1 2 0 3],2,1,1.555151599983219,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[0 1 3 2],1,1,1.3159977000323124,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,4,4,1,1,[3 2 0 1],4,1,1.6920262999483384,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 3 2 0],1,1,1.4772709000390023,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[0 1 2 3],2,1,1.4829870000248775,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,1,1,1,1,[1 2 3 0],1,1,2.100461699999869,19,Female,[3 1 0 2],[1 2 0 3]
UNW01,305,1,2,2,1,1,[3 1 2 0],2,1,1.4222630999865942,19,Female,[3 1 0 2],[1 2 0 3]
