exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,218,1,3,3,0,1,[1 2 3 0],4,0,3.09980020000512,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,4,0,0,[2 1 0 3],3,0,1.5559811999992235,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[2 0 3 1],1,0,5.515427800004545,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[1 2 0 3],4,0,3.908107999995991,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,3,0,0,[3 0 2 1],2,0,3.6128928999969503,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[2 3 0 1],1,0,4.3864359999934095,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,3,0,0,[1 2 3 0],3,1,3.510674500001187,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[3 0 1 2],2,1,2.560280199999397,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[0 3 1 2],3,0,2.2310238999998546,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,1,0,0,[1 2 0 3],2,0,2.458409600003506,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[2 1 3 0],1,1,2.5910409999996773,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[0 3 2 1],1,1,1.6849183000013,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[3 2 0 1],1,0,4.006571199999598,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[2 1 3 0],4,1,1.8444283999997424,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[3 0 2 1],2,0,3.5113533999974607,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[0 3 2 1],4,0,4.728457899997011,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[2 0 3 1],1,1,4.105778699995426,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[0 2 3 1],2,1,3.6813666000016383,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[3 0 1 2],2,1,1.276041899996926,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,2,0,0,[2 0 3 1],4,0,3.247960699998657,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[0 2 1 3],4,0,3.650765799997316,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,1,0,0,[0 2 3 1],2,0,1.6624934999999823,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[0 1 2 3],2,0,3.449375500000315,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[0 1 2 3],4,1,2.6365294999995967,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[1 3 2 0],4,0,4.6635877000007895,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[0 3 1 2],4,0,1.7620788999993238,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,4,0,0,[0 2 1 3],1,0,3.0185845000014524,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[0 3 2 1],4,0,1.3737889000040013,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[1 3 0 2],2,1,3.9570164999968256,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[3 2 1 0],1,0,5.2681290000036824,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[0 2 1 3],4,0,3.758979799997178,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[1 3 0 2],4,0,2.446476500001154,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[0 1 3 2],3,1,1.162504900006752,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[1 2 3 0],3,1,1.5122635000006994,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[3 1 0 2],1,1,2.8976647000017692,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[3 0 2 1],3,0,2.8516690999967977,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,2,0,0,[0 1 2 3],4,0,5.254617999999027,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[3 1 2 0],3,0,3.049911100002646,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[0 1 2 3],4,0,1.7012964000023203,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,4,0,1,[2 0 1 3],4,1,2.790125999999873,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[0 1 2 3],3,0,2.7089975999988383,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[0 2 3 1],1,1,3.550519299998996,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,1,1,0,1,[3 1 2 0],1,1,1.5819952999954694,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[2 3 1 0],2,0,3.420293099996343,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[2 1 0 3],4,0,2.7843675000040093,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,2,2,0,1,[2 3 0 1],4,0,0.9645450999960303,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[2 0 1 3],2,0,2.333616700001585,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,3,3,0,1,[0 1 2 3],3,1,1.1012860999981058,24,Male,[1 2 3 0],[3 2 0 1]
UNW01,218,1,4,3,0,0,[1 3 0 2],1,0,1.8063092000011238,24,Male,[1 2 3 0],[3 2 0 1]
