exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,408,1,4,4,0,1,[0 2 1 3],1,0,5.872831799999972,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[3 0 2 1],2,0,4.306499700000018,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[1 2 3 0],4,0,4.646342699999991,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[3 2 0 1],4,0,6.418546699999979,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[0 3 1 2],3,0,3.686646699999983,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,1,0,0,[3 0 1 2],2,0,1.450239300000021,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[2 3 1 0],4,1,5.445801699999947,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[1 0 2 3],4,0,4.593132299999979,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,3,0,0,[1 2 0 3],2,0,5.680585399999927,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[3 0 1 2],2,0,2.298868299999981,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[0 2 1 3],4,0,7.062070799999901,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[1 2 3 0],2,1,2.449553499999979,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[3 0 2 1],1,1,2.3644290000000865,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[3 2 1 0],2,1,1.4286829000000125,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[1 3 0 2],3,0,2.553206199999977,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[3 2 0 1],4,1,1.6964786999999433,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[3 1 2 0],2,0,1.3238616999999522,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[3 1 0 2],3,1,1.4357861000000867,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[1 0 2 3],4,1,4.113949899999966,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[2 1 0 3],3,1,2.387023900000031,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[1 0 3 2],2,0,1.2166660999999976,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[2 3 0 1],1,1,1.3340325000000348,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[3 1 2 0],2,1,1.3034576000000015,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,4,0,0,[2 3 1 0],3,0,2.3681892000000744,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[2 3 0 1],1,0,4.673322400000075,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,2,0,0,[1 0 2 3],2,1,3.963599199999976,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[3 1 2 0],1,0,2.11617769999998,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,2,0,0,[0 1 2 3],2,1,1.7318061999999372,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[1 0 3 2],3,1,2.1976081999999906,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[0 3 2 1],2,0,1.8033864000000221,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[0 1 2 3],3,0,2.073046100000056,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,4,0,0,[0 2 1 3],3,0,3.005210899999952,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[3 2 1 0],2,1,1.3070739999999432,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,3,0,0,[3 0 1 2],4,0,3.004434300000071,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[1 0 2 3],2,0,1.954313700000057,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,1,0,0,[3 1 2 0],2,0,1.5864078999999265,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[3 1 2 0],4,0,4.704507400000011,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[3 0 2 1],3,1,1.6500335000000632,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[1 0 3 2],3,0,2.3186471000001347,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[1 0 3 2],2,0,1.6730276999999205,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,1,0,0,[2 0 3 1],1,1,0.4994489999999132,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[2 0 1 3],2,1,1.4235423000000083,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[2 1 0 3],3,0,2.490942000000132,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[3 1 2 0],1,0,1.1420064999999795,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[1 0 2 3],3,0,2.8537019000000328,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[0 1 3 2],3,1,1.9472613999998885,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[1 3 0 2],4,0,2.3623159000001124,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[1 3 0 2],4,0,1.6903367999998409,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,4,4,0,1,[3 2 1 0],4,1,1.7969425999999658,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,4,0,0,[1 3 2 0],3,0,1.38706430000002,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[1 3 2 0],4,0,2.2574116000000686,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[0 1 3 2],3,1,1.7096030999998675,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,2,0,0,[3 0 1 2],1,0,1.3519992999999886,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[3 2 0 1],3,0,2.823568099999875,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,1,1,0,1,[1 3 2 0],2,0,2.172546800000191,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[2 0 3 1],1,0,1.3247751999999764,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[2 0 3 1],3,1,2.021368600000187,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,2,2,0,1,[1 3 0 2],2,1,1.9310860000000503,18,Female,[3 1 0 2],[0 3 1 2]
UNW01,408,1,3,3,0,1,[2 1 0 3],2,0,0.6103089000000637,18,Female,[3 1 0 2],[0 3 1 2]
