exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,304,1,4,4,1,1,[0 3 1 2],2,0,3.3218713000023854,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[0 1 2 3],2,0,3.858287899998686,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[0 2 3 1],2,1,2.3205954000004567,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[1 2 3 0],2,1,1.4959326999996847,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[1 3 0 2],2,1,1.4987795000015467,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[2 1 3 0],2,1,2.7166309999993246,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[3 1 0 2],1,1,2.0756675000011455,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[2 0 3 1],2,1,1.762265600002138,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[0 1 2 3],3,1,2.247800400000415,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[1 0 3 2],4,1,2.725532899999962,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[2 3 1 0],3,1,1.3492428999998083,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[1 2 3 0],4,1,3.7088141000022006,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[1 2 0 3],3,1,0.9601951000004192,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[1 3 0 2],3,1,2.4069157999983872,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[3 2 1 0],4,1,1.6292740999997477,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[3 2 0 1],2,1,1.8416034999972908,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[0 1 3 2],4,1,1.51029059999928,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[3 0 1 2],1,1,1.9139962999979616,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[3 0 1 2],3,1,1.4430698000032862,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[2 0 3 1],1,1,3.846522299998469,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[3 2 0 1],3,1,3.186505199999374,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[2 3 0 1],1,1,1.5127627000001667,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[2 1 3 0],4,1,2.0267077999997127,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[0 2 3 1],2,1,2.919957999998587,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[3 2 0 1],4,1,1.2971104999996896,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[3 0 1 2],4,1,3.428097099997103,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[1 2 0 3],1,1,1.9360965000014403,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[2 1 0 3],4,1,1.6664552000002004,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[1 2 0 3],3,1,1.0284074999981385,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[1 0 2 3],3,1,2.06551010000112,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,3,3,1,1,[0 1 3 2],3,1,2.524491099997249,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,4,4,1,1,[0 1 3 2],4,1,1.5579158000000461,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[3 0 2 1],4,0,1.7193172999977833,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[0 2 1 3],1,1,1.9273209999992105,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[3 2 0 1],1,1,1.96070829999735,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[0 2 1 3],2,1,2.1446021999981895,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,1,1,1,1,[0 2 1 3],1,1,1.9312218999984907,21,Female,[3 0 1 2],[0 2 1 3]
UNW01,304,1,2,2,1,1,[2 0 3 1],2,1,4.601203000001988,21,Female,[3 0 1 2],[0 2 1 3]
