exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,116,1,2,2,1,1,[2 3 1 0],3,0,3.9965565000020433,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,3,3,1,1,[3 1 2 0],3,1,1.7062057000002824,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[1 0 2 3],1,1,3.2585614999989048,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[1 2 3 0],1,1,2.9747206999963964,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,2,2,1,1,[1 2 0 3],2,1,5.0688522000054945,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[3 1 2 0],4,1,2.992233999997552,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[0 2 1 3],3,0,9.726280199996836,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[1 3 2 0],1,1,1.749098000000231,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[2 3 0 1],4,1,1.5163069999980507,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,3,3,1,1,[2 0 1 3],-99,-99,-99,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[2 0 1 3],4,1,1.3540365000008023,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,3,3,1,1,[1 3 0 2],1,0,3.994160100002773,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,2,2,1,1,[0 2 3 1],2,1,4.19945220000227,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[3 0 2 1],4,1,1.1960646999941673,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[1 2 3 0],2,0,7.740007699998387,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[2 1 0 3],4,1,1.3612687999993796,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[0 2 1 3],4,1,1.0240138999943156,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[3 2 0 1],4,1,1.908671899996989,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,4,4,1,1,[2 3 1 0],4,1,1.4300300000031712,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,2,2,1,1,[0 3 2 1],2,1,3.130660100003297,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,3,3,1,1,[1 0 2 3],1,0,6.643029099999694,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,3,3,1,1,[0 1 3 2],-99,-99,-99,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[0 3 1 2],1,1,5.22661589999916,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[1 3 2 0],1,1,1.4391034000000218,21,Male,[2 0 1 3],[1 2 0 3]
UNW01,116,1,1,1,1,1,[0 3 2 1],1,1,1.5310164999973495,21,Male,[2 0 1 3],[1 2 0 3]
