exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,301,1,3,3,1,1,[3 1 0 2],1,1.646393099996203,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[2 0 3 1],1,4.758841299997584,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[2 1 0 3],1,2.903173800004879,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[3 0 1 2],1,1.4537034000022686,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[1 3 2 0],1,1.5512125000022934,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[3 1 0 2],1,1.7529444000028889,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[1 2 3 0],1,1.7573219000041718,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[0 2 1 3],1,3.1211492999937036,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[0 2 3 1],1,4.0308734999998705,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[0 3 2 1],1,1.1914978999993764,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[3 2 1 0],0,1.110042500004056,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[2 0 1 3],1,2.6518485999986297,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[2 0 1 3],1,1.542349600000307,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[0 2 1 3],1,1.197310000003199,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[3 2 0 1],1,2.2230391999983112,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[1 0 2 3],1,1.2055365999985952,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[3 2 1 0],1,2.1586602999959723,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[0 2 3 1],1,2.3356216000029235,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[0 1 3 2],1,5.391104100002849,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[0 2 1 3],1,3.6946634000050835,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[0 3 1 2],1,1.792206999998598,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[0 1 3 2],1,1.9586191000053077,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[3 0 2 1],1,1.8550242999990587,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[3 2 0 1],1,2.1358824000053573,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[2 0 1 3],1,1.5830187000028673,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[1 0 2 3],1,1.1259572000053595,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[3 0 1 2],1,1.0836204000006546,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[2 0 3 1],1,0.8882362000003923,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[0 2 1 3],1,0.8230507000043872,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[0 2 1 3],1,1.207439500001783,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[2 3 1 0],1,1.0205931000018609,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[0 3 2 1],1,0.8238687999983085,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[3 1 2 0],1,2.4866303999951924,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[2 1 0 3],1,1.7260547999976552,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[2 1 0 3],1,2.726631500001531,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[0 3 2 1],1,2.0791899999967427,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[2 0 3 1],1,1.6800161999999546,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[2 0 3 1],1,1.1115674000029685,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[1 0 3 2],1,2.189678399998229,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[1 3 2 0],1,2.798559499999101,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[1 3 0 2],1,1.5364965000044322,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[2 3 1 0],1,2.2298109000039403,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,1,1,1,1,[2 0 1 3],1,1.8618492000023252,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,4,4,1,1,[1 0 2 3],1,2.453507999998692,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[1 2 3 0],1,1.4555650999973295,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[0 3 2 1],1,2.0474075000020093,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[3 1 0 2],1,1.974189300002763,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,3,3,1,1,[0 1 3 2],1,1.071250200002396,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,1,2,2,1,1,[2 0 3 1],1,2.406929600001604,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[0 2 1 3],0,3.0469855000046664,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[0 1 2 3],0,4.076307699993777,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[1 2 0 3],1,1.4493692000032752,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[1 3 0 2],1,3.323681800000486,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[1 0 2 3],1,1.5753650000042398,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[3 1 0 2],0,1.110524899995653,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[1 0 2 3],1,3.0610988000044017,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[1 3 0 2],1,5.518159600003855,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[3 1 2 0],1,1.5501183000014862,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[1 3 2 0],1,1.3099943999986863,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[3 2 0 1],1,1.7663872000048286,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[2 3 1 0],1,1.9040678000019398,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[0 1 3 2],1,1.453715799994825,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[2 1 0 3],1,1.7323541000005207,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[3 2 1 0],1,2.5995172999973875,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[1 0 2 3],0,1.0561672000039835,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[0 1 2 3],1,1.356500199995935,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[3 0 1 2],1,1.1564498000007006,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[3 2 0 1],1,2.277651500000502,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[3 2 0 1],1,1.656904299998132,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[2 3 0 1],1,2.1349435999945854,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[0 3 1 2],1,1.198824600003718,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[3 1 0 2],1,2.5908083000031183,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[0 2 1 3],1,6.198123199996189,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,1,3,0,0,[1 2 3 0],1,4.397586799997953,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[2 1 0 3],1,1.9208826000030967,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[0 3 1 2],1,1.7993120000028284,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[3 2 0 1],1,3.140114599998924,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,2,2,0,1,[2 0 1 3],1,1.4154428000038024,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,3,1,0,0,[3 0 2 1],1,1.7910466000030283,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[3 0 1 2],1,1.3497932999962359,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,2,4,4,0,1,[2 3 1 0],1,1.2285575999994762,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,2,3,0,0,[1 0 2 3],0,2.1116274000014528,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,4,1,0,0,[3 1 0 2],0,1.7344142000001739,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,3,1,0,0,[1 3 0 2],0,2.894904500004486,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,1,3,0,0,[1 0 2 3],1,1.3806422000052407,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,1,3,0,0,[0 2 3 1],1,2.949348399997689,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,3,1,0,0,[0 3 1 2],1,2.0235020000036457,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,4,1,0,0,[2 0 1 3],1,1.743024499999592,21,Female,[2 1 3 0],[0 1 2 3]
UNW01,301,3,2,3,0,0,[2 3 0 1],1,1.2147623000055319,21,Female,[2 1 3 0],[0 1 2 3]
