exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,215,1,2,2,0,1,[2 1 0 3],2,1,9.765031699993415,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,3,3,0,1,[1 0 3 2],2,0,3.5432069999951636,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,1,1,0,1,[2 0 1 3],3,0,4.180824600000051,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,1,1,0,1,[3 2 0 1],1,1,3.460082700003113,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,3,3,0,1,[2 3 0 1],1,0,3.2644556000013836,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,4,4,0,1,[2 0 1 3],4,1,1.826177999995707,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,2,2,0,1,[2 0 1 3],3,0,2.4070648000051733,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,4,4,0,1,[2 3 1 0],4,1,2.189195999999356,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,1,2,0,0,[3 0 1 2],2,1,1.578833699997631,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,1,1,0,1,[0 1 3 2],1,1,2.3288810000012745,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,4,4,0,1,[2 3 1 0],3,0,1.8725821999978507,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,3,3,0,1,[3 1 2 0],1,0,1.1150875999956043,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,4,3,0,0,[0 1 3 2],3,1,5.60390880000341,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,4,4,0,1,[3 0 1 2],3,0,1.0742233999990276,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,3,3,0,1,[0 2 3 1],1,0,3.58037460000196,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,2,1,0,0,[1 2 0 3],2,0,3.083240300002217,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,2,2,0,1,[0 3 1 2],4,0,1.4126679000037257,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,1,1,0,1,[3 0 1 2],4,0,1.1938529999970342,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,1,1,0,1,[0 3 1 2],1,1,2.424794099999417,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,4,3,0,0,[3 1 2 0],4,0,4.108570000003965,21,Female,[0 1 3 2],[3 1 2 0]
UNW01,215,1,4,4,0,1,[0 3 2 1],3,0,1.4065730000002077,21,Female,[0 1 3 2],[3 1 2 0]
