exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,401,1,4,4,0,1,[3 1 0 2],1,1.839208499997767,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[2 1 0 3],0,1.5965730999996595,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[3 2 0 1],0,1.8503887000006216,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,4,0,0,[0 3 1 2],0,1.1492524999994203,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,4,0,0,[1 2 0 3],1,1.701593600002525,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,1,0,0,[1 0 2 3],1,1.8698226000014984,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[3 2 0 1],0,2.1776632999972207,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[1 3 2 0],0,2.70438639999702,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[3 2 1 0],0,1.7129238000015903,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[0 2 3 1],0,3.0095527000012225,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[2 0 1 3],0,1.6478463000021293,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[0 2 1 3],0,1.4583997000008821,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[1 0 2 3],1,1.7825542999999016,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[2 3 1 0],0,3.123587000001862,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[0 1 3 2],1,2.324859499996819,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[1 3 0 2],1,1.2305974000009883,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,2,0,0,[2 1 0 3],0,2.3540989000030095,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[0 3 1 2],0,1.000954200000706,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[2 3 0 1],1,3.6783543999990798,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[3 2 1 0],1,1.2726694000011776,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[0 2 1 3],0,3.1242125000026135,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,2,0,0,[3 0 2 1],0,1.9487311999982921,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[1 2 0 3],1,2.2675655000020924,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[3 2 1 0],1,1.4233130000029632,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[0 1 3 2],1,1.1559683000014047,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[3 1 2 0],1,1.875252099998761,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[0 1 3 2],1,1.3896204000011494,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[3 0 2 1],1,2.1961257999973895,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[2 1 3 0],1,1.7457723000006808,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[3 0 2 1],0,2.8330434000017704,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,4,0,0,[1 0 3 2],0,3.0127142000019376,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,4,0,0,[1 2 3 0],1,0.8500706999984686,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[0 2 3 1],0,2.1900031000004674,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,3,0,0,[1 2 3 0],0,1.707902699999977,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[0 3 2 1],0,1.1506616000006034,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[3 0 1 2],1,2.914910899999086,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[0 2 1 3],0,2.669884800001455,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[2 3 1 0],1,1.4806782999985444,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[2 3 1 0],1,3.803046599998197,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[2 1 3 0],1,4.119693799999368,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[0 2 3 1],0,0.5373016000012285,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[3 2 0 1],0,6.193791400000919,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[1 0 3 2],0,1.6298707999994804,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,1,0,0,[2 3 0 1],0,1.6985676000003878,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,3,0,0,[3 1 2 0],0,2.8122513000016625,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[3 1 0 2],0,1.8481485000011162,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[0 2 3 1],0,2.8924569000009797,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,1,0,0,[1 2 3 0],1,1.791523200001393,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[2 1 3 0],0,2.036722100001498,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[0 2 1 3],1,2.369501000001037,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[0 1 2 3],1,3.591138100000535,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[1 3 2 0],1,4.197289499999897,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,2,0,0,[0 2 3 1],0,1.9145901999982016,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,3,0,0,[2 3 1 0],0,5.9553250999997545,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[1 0 3 2],0,1.5149610999978904,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[0 1 3 2],0,2.8192465000029188,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[3 2 0 1],0,2.6325274999981048,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[1 3 2 0],1,2.0042192000000796,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,2,0,0,[2 3 0 1],0,1.290263299997605,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[0 3 2 1],1,2.794109700000263,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,1,0,0,[2 3 0 1],1,5.41823149999982,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[2 1 0 3],1,1.6294895999999426,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[2 3 1 0],1,1.4982350999998744,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[2 0 1 3],0,4.155956299997342,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[1 0 3 2],1,1.4087404999991122,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[2 1 3 0],1,1.7211357000014686,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[1 0 3 2],1,1.0410918000015954,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[1 3 2 0],1,1.8454721000016434,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[3 1 0 2],1,1.3203583000031358,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[2 3 0 1],1,2.0486104999981762,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[3 2 1 0],1,1.284692699999141,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[1 0 2 3],0,5.167353300003015,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[1 0 2 3],1,1.8052246999977797,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[1 3 0 2],1,1.6912882000033278,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,4,0,0,[0 2 1 3],0,2.1495258000031754,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[0 2 3 1],1,2.021777900001325,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,4,0,1,[2 3 1 0],0,1.9054967999982182,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,4,3,0,0,[2 3 1 0],0,2.5869954000008875,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[0 1 2 3],0,6.912920800001302,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[0 2 3 1],1,1.5383613000012701,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[3 1 0 2],1,2.6328097999976308,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,1,1,0,1,[1 3 2 0],1,1.5500806999989436,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,2,2,0,1,[2 0 3 1],0,3.7805270999997447,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,3,0,1,[0 1 2 3],1,2.867669500003103,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,1,3,4,0,0,[0 3 2 1],0,0.940162999999302,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[3 0 1 2],0,1.7272292999987258,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[2 3 1 0],1,3.383712499999092,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[3 2 1 0],0,2.7813489999971353,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[0 1 3 2],0,1.9877014999983658,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[2 0 1 3],1,2.86446369999976,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[3 2 0 1],0,2.2526526000001468,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[3 1 0 2],0,3.631570900000952,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[1 3 0 2],1,1.8190997000019706,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[3 2 0 1],0,3.9041390999991563,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[3 1 0 2],0,2.5219653000021935,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[1 3 0 2],1,1.6423919000008027,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[0 1 3 2],0,2.4872627000004286,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[2 3 0 1],1,1.4800108000017644,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[2 3 0 1],0,5.019463799999357,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[2 3 0 1],0,3.0471709000012197,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[2 1 0 3],1,5.434071600000607,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[3 2 1 0],0,2.5587625000007392,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[0 1 3 2],0,6.254819400000997,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[0 3 1 2],1,1.4494153000014194,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[0 3 2 1],1,6.548260999999911,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[0 3 2 1],1,1.6833624999999302,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[0 2 1 3],1,3.0535434000012174,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[1 0 3 2],0,1.9375968999993347,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[2 1 3 0],1,0.7781329999997979,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[3 0 1 2],0,3.4385780000011437,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,4,4,0,1,[3 1 2 0],0,2.6913869000018167,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[1 2 3 0],1,2.4048337999993237,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[2 0 1 3],1,0.8199825000010605,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,1,3,0,0,[1 0 2 3],1,1.864033300000301,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,2,2,0,1,[3 1 0 2],1,4.354991399999562,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[3 2 0 1],0,2.641651699999784,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,2,3,1,0,0,[0 2 1 3],1,1.5579878999997163,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,1,3,0,0,[1 3 0 2],1,1.6780063000005612,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,3,1,0,0,[0 3 1 2],0,3.9534281000014744,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,4,1,0,0,[0 1 3 2],0,2.280407700000069,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,2,3,0,0,[1 2 3 0],0,5.593381900001987,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,2,3,0,0,[0 2 3 1],1,1.2394858000006934,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,4,1,0,0,[1 3 0 2],0,3.955092500000319,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,3,1,0,0,[3 0 1 2],0,1.8502650999980688,19,Female,[3 1 0 2],[2 0 1 3]
UNW01,401,3,1,3,0,0,[3 1 0 2],1,5.174411500000133,19,Female,[3 1 0 2],[2 0 1 3]
