exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,311,1,4,4,1,1,[0 3 1 2],2,0,4.004046499999731,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[0 2 1 3],1,0,1.789710600000035,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,1,1,1,1,[0 2 1 3],3,0,2.084892900000341,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,4,4,1,1,[2 1 3 0],4,1,4.30308500000001,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,4,4,1,1,[3 2 0 1],4,1,1.9201373999999305,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,4,4,1,1,[2 3 1 0],4,1,1.777617399999599,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,4,4,1,1,[1 3 2 0],4,1,1.313055500000246,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,1,1,1,1,[1 0 2 3],1,1,5.259533000000374,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[2 3 0 1],2,1,2.5756711999997606,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[0 2 3 1],2,1,0.902480100000048,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,1,1,1,1,[0 3 1 2],4,0,2.272352299999966,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[2 3 0 1],2,1,4.738646499999959,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[2 0 3 1],2,1,1.1000569000002542,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[2 0 1 3],2,1,2.0862262999999075,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,1,1,1,1,[0 1 2 3],1,1,3.4015219000002617,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[1 2 3 0],2,1,5.263456500000302,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,2,2,1,1,[3 0 2 1],2,1,4.689143300000069,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,3,3,1,1,[3 0 1 2],3,1,4.075961099999859,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,4,4,1,1,[1 0 2 3],1,0,4.456356600000163,19,Female,[3 1 2 0],[1 0 3 2]
UNW01,311,1,1,1,1,1,[2 0 3 1],2,0,6.196673600000395,19,Female,[3 1 2 0],[1 0 3 2]
