exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,203,1,3,3,0,1,[3 2 1 0],0,7.216497200002777,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 3 2 1],0,1.220265500000096,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[1 0 3 2],0,4.336562100001174,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,2,0,0,[1 2 3 0],0,7.707010699999955,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[1 0 3 2],0,1.678284400000848,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[2 3 1 0],0,4.873997099999542,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[0 2 1 3],0,4.584048100001382,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 3 1 2],1,2.968891500000609,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[1 3 2 0],0,3.613855699997657,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[2 3 1 0],1,2.4614433999995526,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 1 2 3],1,1.7756064999994123,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[1 3 0 2],0,1.7045245000008435,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[2 3 1 0],1,2.902010200003133,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[3 0 1 2],1,2.248471700000664,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[1 2 3 0],0,2.3272991000012553,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,3,0,0,[2 1 3 0],0,6.079262999999628,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[0 2 1 3],1,2.9769993999980215,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,4,0,0,[3 2 1 0],0,1.975104299999657,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[1 3 0 2],0,1.7657389999985753,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[1 2 3 0],1,3.768468099999154,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[2 0 3 1],1,2.631121800000983,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[0 2 1 3],1,2.56913170000189,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 3 1 2],1,3.6719847999993362,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 0 2 1],1,3.6884702000024845,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[1 2 3 0],1,2.0730483000006643,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[3 1 0 2],1,1.593136499999673,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[1 0 3 2],1,1.777757299998484,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,2,0,0,[3 1 0 2],1,2.6227397000002384,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,4,0,0,[1 2 3 0],0,2.9203383999993093,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,3,0,0,[0 2 3 1],0,4.638600199999928,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 1 0 2],0,2.1371535999969637,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 3 1 2],1,1.7378574000031222,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[1 2 3 0],1,2.0859262000012677,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[0 1 3 2],1,1.1591624000029697,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[0 3 2 1],0,4.626604399996722,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,2,0,0,[2 0 1 3],1,2.0544248999976844,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,3,0,0,[3 0 2 1],0,1.6945409999971162,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 2 1 3],1,0.9587844999987283,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[2 0 1 3],1,2.1824766999998246,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[1 0 2 3],1,4.26324730000124,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 0 1 2],0,2.7203448000000208,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[2 3 1 0],1,5.871194100000139,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,1,0,0,[1 2 0 3],0,1.3318365999984962,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,1,0,0,[3 0 1 2],0,1.6479924999985087,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[1 3 0 2],0,4.073717899998883,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[1 3 2 0],0,2.4628919000024325,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[2 0 3 1],1,4.522192599997652,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[0 3 1 2],1,2.3911425999976927,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,4,0,0,[3 1 2 0],0,1.6896029999988968,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[2 3 1 0],1,4.189666300000681,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[2 1 3 0],1,2.544833200001449,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[2 0 3 1],1,1.75252680000267,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[0 1 3 2],1,3.3034110000007786,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 3 2 1],0,2.632654699998966,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[0 1 2 3],1,4.417657900001359,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[1 2 0 3],1,1.9339039000005869,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 1 2 0],1,2.1275531999999657,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[2 3 0 1],1,3.0787531999994826,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[0 2 3 1],0,7.513377100000071,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[1 0 2 3],1,1.5819281000003684,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[1 3 0 2],0,1.477705799999967,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[1 2 3 0],0,1.8480930999976408,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[0 3 2 1],0,1.9353969999974652,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[3 1 2 0],1,1.3454868000007991,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[3 1 2 0],1,4.301330700000108,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 1 2 3],1,1.303368099997897,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,2,0,0,[2 3 1 0],0,1.7151171999976214,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,1,0,0,[1 0 3 2],0,8.748315099997853,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 2 1 3],1,1.1261493999991217,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[3 0 1 2],1,1.4327131999998528,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,3,0,0,[2 1 3 0],0,2.8472937000005913,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 0 2 1],1,4.237499700000626,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 1 0 2],1,2.317791900000884,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[2 1 3 0],1,1.7707346999995934,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[0 3 1 2],1,2.8302247999999963,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[3 1 0 2],1,1.2004569999990053,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[1 0 3 2],1,1.513102799999615,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[2 0 3 1],1,1.4227863000014622,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[2 0 3 1],1,1.6077972000020964,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,4,0,0,[3 1 0 2],0,1.7855305999983102,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[3 0 1 2],1,2.7247430000024906,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 1 3 2],1,1.902762999998231,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[3 0 2 1],1,3.976856500001304,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[1 0 2 3],1,7.0571903999989445,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,4,0,0,[2 1 3 0],0,1.3095883000023605,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[1 2 3 0],0,3.2712446999976237,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[0 2 3 1],1,1.0398488999999245,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[2 1 0 3],1,1.6787454999976035,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,1,0,0,[0 1 2 3],0,2.84269950000089,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[2 1 0 3],1,0.8209444000021904,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[0 1 2 3],1,3.5679077000022517,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,2,0,0,[3 0 1 2],0,2.034710800002358,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 0 1 2],1,0.9493321000009018,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,2,2,0,1,[2 1 0 3],1,1.1177525000020978,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[3 0 1 2],1,6.193193499999325,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[0 1 2 3],1,2.222526099998504,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,4,0,1,[2 3 1 0],1,2.0652043000009144,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[2 1 0 3],0,3.0008404000000155,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,4,3,0,0,[1 0 3 2],0,1.4051280999992741,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,3,3,0,1,[2 1 0 3],1,1.5937496999977157,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,1,1,1,0,1,[0 3 1 2],1,2.902505199999723,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[0 2 3 1],0,1.3445634999989124,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[0 3 1 2],0,1.333562299998448,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[1 2 0 3],1,4.1596385999982886,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[1 0 2 3],1,3.5033286999969278,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[0 2 1 3],0,0.9679823000005854,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[0 1 2 3],1,1.7271028000031947,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[2 0 1 3],0,1.093819399997301,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[0 2 1 3],0,2.2868965999987267,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[3 2 0 1],0,3.551439599999867,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[1 2 0 3],1,1.6843509000027552,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[2 1 3 0],0,5.387333700000454,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[2 3 0 1],1,2.486658300000272,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[3 2 1 0],0,2.895891100000881,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[2 1 0 3],1,1.166345800000272,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[0 2 1 3],1,3.132852200000343,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[3 2 1 0],1,2.000169700000697,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[0 1 2 3],0,1.1613816999997653,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[2 3 1 0],0,1.4317378000014287,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[1 3 2 0],0,2.584008300000278,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[2 3 0 1],1,5.729715200002829,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[0 3 1 2],0,4.982189999998809,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[1 0 3 2],1,2.4772387000011804,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[1 2 3 0],0,5.047551999999996,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[0 3 1 2],0,1.3393474999975297,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[0 1 3 2],1,2.8001807000000554,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[0 1 3 2],1,5.392193899999256,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[0 3 2 1],1,2.9836001000003307,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[3 1 2 0],1,3.4988564000013866,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,2,2,0,1,[0 2 1 3],1,3.81731629999922,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,3,1,0,0,[3 1 2 0],0,1.4147984000010183,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,1,3,0,0,[1 2 3 0],0,3.5280640999990283,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,2,4,4,0,1,[0 3 2 1],1,4.489032100002078,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,2,3,0,0,[1 2 3 0],0,1.9586927999989712,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,1,3,0,0,[0 3 1 2],0,2.1014407999973628,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,4,1,0,0,[2 0 3 1],0,3.297381899999891,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,3,1,0,0,[3 2 1 0],0,1.2865210999989358,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,4,1,0,0,[2 1 3 0],0,5.000102899997728,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,1,3,0,0,[1 3 0 2],0,2.200303100002202,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,3,1,0,0,[1 0 2 3],0,3.6085903000021062,20,Female,[0 1 3 2],[1 3 0 2]
UNW01,203,3,2,3,0,0,[2 3 1 0],0,1.6146474000015587,20,Female,[0 1 3 2],[1 3 0 2]
