exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,105,1,4,4,1,1,[0 2 1 3],2,0,3.0494203999987803,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[3 2 0 1],3,0,2.208839300001273,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,4,4,1,1,[1 3 0 2],4,1,1.5264239000098314,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[3 1 0 2],2,1,1.4222001000016462,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[3 0 2 1],1,1,1.275574899991625,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,3,3,1,1,[1 0 2 3],3,1,1.1023669999995036,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[2 0 3 1],2,1,1.831686699995771,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,3,3,1,1,[0 1 2 3],1,0,1.9074626000074204,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,4,4,1,1,[2 3 0 1],4,1,0.9815670999960275,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[2 1 3 0],3,0,1.4683903999975882,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[0 2 3 1],1,1,1.4945024000044214,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[1 0 2 3],1,1,1.2235796000022674,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,4,4,1,1,[2 3 0 1],4,1,1.4365315000031842,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,3,3,1,1,[3 1 2 0],2,0,2.241602800000692,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[2 3 1 0],1,1,1.9653249999973923,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,3,3,1,1,[0 1 2 3],3,1,2.0603638000029605,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,4,4,1,1,[0 1 3 2],2,0,1.8945716000016546,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,3,3,1,1,[1 0 3 2],1,0,1.1933723000111058,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,3,3,1,1,[3 2 0 1],3,1,1.4236197999998694,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[3 1 0 2],2,1,2.220497099988279,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[2 3 1 0],1,1,1.3133951999916462,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[1 3 0 2],1,1,1.0009523000044283,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,4,4,1,1,[1 0 2 3],3,0,1.5594337999937125,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[2 0 1 3],1,1,1.0788116000039736,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[2 3 1 0],1,1,1.241090700001223,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[1 3 2 0],2,1,2.741416000004392,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,4,4,1,1,[1 0 3 2],4,1,0.9415613999881316,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,1,1,1,1,[0 2 1 3],1,1,2.381506100005936,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[3 1 0 2],3,0,1.5402060000051279,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[2 3 0 1],2,1,1.3318475999985822,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,2,2,1,1,[3 1 2 0],2,1,1.236140199995134,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,4,4,1,1,[0 3 2 1],4,1,1.5763442000024952,20,Male,[0 2 1 3],[3 2 1 0]
UNW01,105,1,3,3,1,1,[2 3 0 1],1,0,1.103299499998684,20,Male,[0 2 1 3],[3 2 1 0]
