exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,112,1,3,3,1,1,[1 0 3 2],3,1,5.049875400000019,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,4,4,1,1,[2 3 0 1],3,0,6.179321799980244,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,3,3,1,1,[2 3 0 1],3,1,2.6793786000052933,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,1,1,1,1,[3 2 1 0],1,1,3.099653399985982,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,4,4,1,1,[0 1 3 2],4,1,2.9409011999960057,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,3,3,1,1,[1 0 3 2],3,1,2.2524180999898817,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,2,2,1,1,[2 1 0 3],2,1,2.5281571999948937,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,4,4,1,1,[1 2 3 0],4,1,6.385841400013305,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,3,3,1,1,[3 2 0 1],3,1,2.222621499997331,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,2,2,1,1,[2 1 0 3],2,1,3.210879299993394,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,1,1,1,1,[2 3 1 0],1,1,3.3681511000031605,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,1,1,1,1,[1 3 2 0],1,1,4.151941899996018,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,4,4,1,1,[3 0 2 1],4,1,6.8787532999995165,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,1,1,1,1,[3 2 0 1],1,1,2.3693159999966156,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,3,3,1,1,[2 3 0 1],3,1,3.792002899979707,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,3,3,1,1,[3 0 2 1],3,1,2.013965799997095,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,4,4,1,1,[0 1 2 3],4,1,3.434099400008563,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,2,2,1,1,[2 1 3 0],2,1,3.5584877000073902,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,4,4,1,1,[3 0 2 1],4,1,5.854327099979855,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,3,3,1,1,[3 2 0 1],3,1,1.8885826999903657,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,1,1,1,1,[1 2 3 0],1,1,1.7869157000095583,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,1,1,1,1,[2 1 0 3],1,1,1.625769499980379,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,1,1,1,1,[2 0 3 1],1,1,1.9099892000085674,19,Female,[3 0 2 1],[3 0 1 2]
UNW01,112,1,2,2,1,1,[2 0 1 3],3,0,4.1915773000218906,19,Female,[3 0 2 1],[3 0 1 2]
