exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,210,1,3,3,0,1,[1 2 0 3],3,1,6.9611268999979075,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[1 0 3 2],4,0,4.654449899997417,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[2 0 1 3],4,0,2.8871968000021297,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,4,0,0,[2 3 1 0],4,1,2.108417699997517,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 2 1 3],1,1,3.0464482999996108,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,2,0,0,[0 1 2 3],1,0,0.7452137999971455,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 3 1 2],2,0,1.504812999999558,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[0 2 3 1],3,0,2.3620667999966827,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[0 3 1 2],2,1,1.5762066999996023,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 2 0 3],3,1,2.9118441000027815,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,4,0,0,[1 3 0 2],3,0,1.432539800000086,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[2 3 0 1],4,0,0.9251551000015752,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,3,0,0,[1 3 2 0],1,0,2.382592800000566,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[2 1 3 0],4,0,2.7479490999976406,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[2 3 1 0],1,0,3.4755968999998004,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[2 1 0 3],4,1,2.093724199999997,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[0 3 1 2],1,0,5.072170200000983,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 3 0 2],4,0,2.7934150000000955,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,3,0,0,[1 3 2 0],4,0,3.552273999997851,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[0 1 3 2],3,0,3.295070100000885,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[3 1 2 0],4,0,3.4254221000010148,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[2 1 3 0],4,0,2.917916900001728,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[0 1 3 2],1,0,3.2465463999978965,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 0 2 3],3,1,4.074874000001728,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,2,0,0,[2 0 1 3],1,0,2.323946499996964,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[2 3 1 0],2,0,2.5169719999976223,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[2 1 3 0],3,1,0.9824134000009508,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[1 2 3 0],1,1,2.156195599996863,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[0 2 3 1],4,0,6.011630299999524,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[2 1 0 3],3,0,2.488421300000482,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,1,0,0,[1 2 3 0],4,0,3.618627399999241,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[3 0 2 1],3,0,1.0794515000015963,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[3 1 2 0],3,1,2.223497999999381,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,1,0,0,[3 2 0 1],4,0,3.5328855000007025,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[0 2 3 1],4,0,1.1021136000017577,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 2 1 3],4,0,2.0159519000008004,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[1 3 0 2],2,0,3.155746000000363,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[0 3 2 1],3,0,4.18709250000029,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[3 1 0 2],4,1,1.225145700002031,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[0 2 1 3],3,0,4.614928700000746,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[0 2 1 3],4,1,1.1232468000016524,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,2,0,0,[2 3 1 0],4,0,2.9479167999998026,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[2 0 3 1],3,1,3.0439961000010953,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[1 0 2 3],3,0,4.166380399998161,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,4,0,0,[3 0 2 1],4,1,1.149280000001454,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 0 3 2],3,1,5.204783699999098,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,1,0,0,[1 2 0 3],1,1,2.61885489999986,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[3 0 1 2],1,0,5.039393300001393,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[0 3 2 1],3,1,1.6097073999990243,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 1 2 3],4,0,1.3285556999981054,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[0 1 3 2],4,1,4.015963300000294,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 2 3 0],3,1,1.2689419999987877,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 0 2 3],3,0,2.6310406000011426,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[3 2 1 0],4,0,3.2049611000002187,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 1 3 2],1,1,5.408754500000214,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[2 0 3 1],4,1,2.694998200000555,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,3,0,0,[2 1 3 0],4,0,0.9755939999995462,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 3 1 2],1,1,2.711370799999713,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[3 0 1 2],1,1,2.8400014999970153,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 2 3 1],1,1,1.4519658000026539,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,4,0,0,[0 2 3 1],3,0,2.711965800001053,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[0 2 1 3],4,0,3.0000966000006883,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 0 3 2],2,1,1.174621099999058,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[3 1 2 0],4,1,4.644765100001678,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 2 1 3],1,1,2.161532999998599,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[2 0 3 1],3,1,1.8478482000027725,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 2 0 3],2,1,2.506536500000948,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[3 2 0 1],4,1,3.01354640000136,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,3,0,0,[1 0 2 3],4,0,1.2574960000019928,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[1 3 2 0],1,1,2.6704336000002513,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 3 0 2],3,1,1.7037930999977107,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[3 1 0 2],2,1,1.481483899999148,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[3 0 2 1],2,1,1.4445276999977068,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 2 3 0],2,1,1.5115442000023904,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,2,0,0,[2 3 1 0],1,0,1.8818277999998827,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[2 1 3 0],3,1,1.5072637000012037,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[1 0 2 3],4,1,2.4128200999984983,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,1,0,0,[3 1 0 2],2,0,2.465469499999017,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[0 1 2 3],3,1,3.3404182999984187,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[1 3 2 0],4,1,2.9248096000010264,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 2 3 0],3,1,1.204692100000102,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[1 0 2 3],1,1,1.755848499997228,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 0 2 3],3,1,1.7779130000017176,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,3,0,0,[1 3 0 2],4,0,2.8095866999974533,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[3 1 0 2],2,1,1.5512152000010246,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[1 3 0 2],4,1,1.1343922999985807,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[0 2 3 1],4,1,2.326068900001701,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 3 2 0],2,1,1.7669762999976228,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[2 0 3 1],3,1,1.5580961999985448,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[2 3 1 0],2,1,1.4761691999992763,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[2 0 1 3],1,1,2.112436200000957,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[2 1 0 3],4,1,1.624277599999914,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 2 0 3],2,1,1.477256900001521,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[1 3 2 0],1,1,1.6969783999993524,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[1 0 3 2],2,1,1.3944857999995293,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[2 1 3 0],2,1,1.384346099999675,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[1 2 0 3],1,0,3.799058000000514,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[0 2 1 3],2,1,1.9328225999997812,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,2,0,0,[1 2 3 0],1,0,3.1483297999984643,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,3,0,0,[1 0 3 2],4,0,2.491883399998187,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 3 1 2],2,0,1.7171005999989575,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,1,0,0,[1 3 2 0],2,0,2.006322299999738,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[0 2 1 3],3,1,1.3076971000009507,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[0 1 3 2],1,1,2.0771711000015785,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,2,2,0,1,[3 0 2 1],2,1,1.7682433000009041,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,2,0,0,[2 1 0 3],1,0,0.8709550999992643,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[0 3 1 2],3,1,1.4819320999995398,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,4,0,0,[3 0 2 1],3,0,1.020517299999483,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[2 1 0 3],4,1,2.72061549999853,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,4,4,0,1,[3 2 0 1],4,1,1.7218298000007053,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,3,0,1,[1 2 0 3],3,1,1.2110925999986648,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,3,4,0,0,[3 1 0 2],4,1,1.656238999999914,20,Male,[3 2 1 0],[0 3 1 2]
UNW01,210,1,1,1,0,1,[3 0 2 1],1,1,2.0763451000020723,20,Male,[3 2 1 0],[0 3 1 2]
