exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,402,1,1,1,0,1,[1 2 0 3],1,2.296032099999138,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[0 3 2 1],1,1.9769360000027518,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[0 3 2 1],1,4.624279899999237,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 3 0 1],1,1.3588056999979017,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[0 2 3 1],1,1.527658800001518,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[1 2 3 0],1,1.3777971000017715,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[1 2 3 0],1,1.7363444000002346,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 3 0 1],1,1.281858000002103,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[1 3 0 2],0,1.4730944000002637,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[2 1 0 3],1,1.325859100001253,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[0 1 2 3],1,2.901389399998152,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[0 3 2 1],1,1.9293658999995387,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[2 3 0 1],1,1.2815598999986832,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[1 3 0 2],0,1.2979238000007172,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[2 0 3 1],0,1.2692844000011974,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[1 2 0 3],1,1.081370700001571,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,3,0,0,[2 3 1 0],0,1.2540694999988773,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[2 0 3 1],0,1.7111131999990903,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[2 1 3 0],1,3.881053499997506,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,4,0,0,[1 3 2 0],0,1.5020159000014246,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[0 1 2 3],1,1.9691222999972524,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[0 2 1 3],1,2.0204668000005768,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[2 1 0 3],1,3.4408580000017537,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[1 3 0 2],0,1.5680039999970177,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,2,0,0,[3 2 0 1],0,1.7426609999965876,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[3 1 2 0],1,1.0714681000026758,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[1 3 0 2],1,1.5030106999984127,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 1 2 0],1,2.4395842000012635,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 3 1 0],1,1.39253920000192,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 1 2 0],1,2.888234200003353,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[3 0 2 1],1,2.447531900001195,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,3,0,0,[0 2 1 3],0,1.41023259999929,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[2 0 1 3],0,1.4622405000009167,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[1 3 2 0],1,5.601201400000718,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,1,0,0,[1 3 0 2],0,2.1642721999996866,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[0 3 2 1],1,1.0979980000010983,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[2 3 0 1],1,1.9250385999985156,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 1 0 3],1,2.4013591000002634,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[2 0 1 3],1,1.5044123000006948,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,2,0,0,[3 0 2 1],0,1.6483090999972774,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[0 3 1 2],1,1.4294190000000526,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,3,0,0,[2 0 1 3],0,1.4404789000000164,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[1 2 0 3],1,2.430954399998882,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[3 1 0 2],1,3.4134066000005987,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[3 0 2 1],1,1.7534402000019327,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 0 1 2],1,3.5129381000006106,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[0 3 1 2],0,1.400511899999401,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[3 2 1 0],1,2.773323599998548,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[0 1 3 2],1,1.2784223000016937,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 3 0 1],1,1.217499400001543,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[1 3 0 2],1,0.9120650000004389,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[1 0 3 2],1,1.6988711999983934,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[3 0 2 1],1,1.304556600000069,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[3 0 2 1],1,2.702055999998265,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[1 2 0 3],0,2.3141074999984994,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,4,0,0,[2 1 3 0],0,1.2931165999980294,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,1,0,0,[3 0 2 1],0,4.954543699997885,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[0 1 3 2],1,3.830796400001418,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[3 0 2 1],1,1.6214737000009336,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[0 1 3 2],1,1.7385589000004984,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,4,0,0,[1 2 0 3],0,1.5593972999995458,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[0 3 2 1],1,4.622572000000218,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[3 2 0 1],1,1.2554018999981054,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,4,0,0,[0 3 2 1],0,1.6942602999988594,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,4,0,0,[3 1 0 2],0,2.1350912999987486,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[2 3 1 0],1,2.1275108000008913,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[3 1 0 2],1,4.559161400000448,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[0 1 2 3],1,1.408461700000771,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[3 1 0 2],1,1.384493499997916,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 1 2 0],0,8.312524000000849,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 1 2 0],1,1.717486600002303,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[3 2 0 1],1,1.0229198000015458,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 2 0 1],1,1.407129499999428,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[1 0 3 2],1,1.3591440999989572,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 0 1 3],1,1.289287499999773,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[1 2 0 3],1,1.4314503999994486,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 1 3 0],1,1.072025900000881,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[0 3 2 1],1,1.0564548000002105,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,2,0,0,[0 3 1 2],0,1.2413269999997283,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[1 2 3 0],1,1.8637716000012006,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[0 1 2 3],1,1.1995443000014347,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[1 2 0 3],1,1.991818800001056,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[0 1 2 3],1,2.2641387000003306,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 2 1 0],1,1.815909400000237,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[2 1 0 3],1,1.4477626999978384,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[2 3 0 1],0,1.5835606000000553,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,3,0,0,[3 1 0 2],0,1.286726099999214,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,2,0,1,[3 2 1 0],1,4.24171109999952,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,2,0,0,[1 2 0 3],0,1.916629399998783,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,1,0,0,[2 1 0 3],0,4.078214700002718,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[2 1 0 3],1,2.769716900002095,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[1 2 0 3],1,1.535390400000324,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[1 2 3 0],1,1.142777599998226,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[3 2 0 1],1,1.0261993000021903,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,2,1,0,0,[3 1 0 2],0,1.1834467000007862,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,1,1,0,1,[0 1 3 2],1,1.1915995000017574,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,3,0,0,[1 0 2 3],0,0.9975279999998747,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[1 2 0 3],1,1.1016290000006848,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[3 1 0 2],1,1.648415899999236,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,4,4,0,1,[3 2 1 0],1,0.9753741000022274,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,1,3,3,0,1,[2 3 0 1],1,1.1025018000000273,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[1 3 2 0],0,1.2347150000023248,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[1 0 2 3],1,1.1507200999985798,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[1 2 0 3],1,0.8226494000009552,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[1 2 3 0],0,1.1775363000015204,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[2 1 3 0],1,1.870645399998466,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[0 1 3 2],0,1.8313474999995378,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[3 0 1 2],1,0.910449900002277,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[3 1 0 2],1,0.9803814999977476,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[1 3 0 2],0,1.2023215999979584,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[3 1 0 2],0,1.9662792999988596,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[2 1 3 0],1,2.1450751000011223,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[2 3 0 1],0,1.5427949000004446,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[2 0 1 3],1,1.3833248000009917,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[1 2 3 0],0,2.070404800000688,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[1 3 0 2],0,1.7091338999998698,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[0 2 1 3],1,1.9592746999987867,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[2 3 0 1],1,1.047287999997934,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[2 1 0 3],0,1.1616825000019162,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[0 2 3 1],0,0.9568555999976525,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[2 0 1 3],1,1.2254134000031627,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[1 0 2 3],1,0.7344029000014416,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[3 0 1 2],0,3.97493570000006,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[3 2 1 0],1,1.1684966999964672,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[3 1 0 2],1,1.1982671000005212,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[3 2 1 0],1,0.9676395999995293,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[3 2 1 0],0,2.127944200001366,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,4,4,0,1,[3 0 1 2],1,1.0063104999971983,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[2 0 3 1],1,1.518201399998361,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[1 0 3 2],1,2.118696200002887,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,2,2,0,1,[2 3 1 0],1,1.6820501000001968,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,1,3,0,0,[3 2 0 1],1,1.3995550999970874,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,2,3,1,0,0,[1 2 0 3],1,3.3130916000009165,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,3,1,0,0,[2 1 0 3],1,2.1447880000014266,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,1,3,0,0,[0 3 2 1],1,2.1183065000004717,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,4,1,0,0,[3 0 1 2],0,1.144646400000056,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,2,3,0,0,[3 0 2 1],1,1.3591625000008207,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,2,3,0,0,[2 3 0 1],1,1.4375648999994155,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,3,1,0,0,[1 3 0 2],1,1.4185032999994291,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,1,3,0,0,[2 1 0 3],0,1.264906600001268,20,Male,[0 1 3 2],[2 1 3 0]
UNW01,402,3,4,1,0,0,[3 0 1 2],0,1.5568576000005123,20,Male,[0 1 3 2],[2 1 3 0]
