exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,104,1,4,4,1,1,[2 0 1 3],2,0,5.60348630000226,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,3,3,1,1,[2 1 0 3],2,0,3.697894400000223,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,4,4,1,1,[1 3 2 0],4,1,3.0040407000051346,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,1,1,1,1,[2 1 0 3],1,1,2.048969900002703,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,2,2,1,1,[2 3 0 1],3,0,2.188176299998304,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,4,4,1,1,[1 3 2 0],4,1,3.3229131999978563,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,2,2,1,1,[3 0 2 1],2,1,1.3870981000000029,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,1,1,1,1,[3 0 2 1],2,0,2.3858843999987585,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,1,1,1,1,[2 1 3 0],1,1,1.7839194999978645,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,2,2,1,1,[0 1 2 3],2,1,1.6615741999994498,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,3,3,1,1,[2 1 0 3],2,0,3.96847610000259,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,3,3,1,1,[1 2 0 3],3,1,1.8953241999988677,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,1,1,1,1,[1 2 3 0],1,1,1.601945499998692,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,4,4,1,1,[2 3 0 1],3,0,2.662739799998235,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,1,1,1,1,[2 0 3 1],1,1,2.7928752999941935,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,3,3,1,1,[0 1 2 3],3,1,3.0878761999993003,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,2,2,1,1,[2 1 3 0],2,1,2.2089540000015404,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,3,3,1,1,[3 2 0 1],3,1,1.4155071999994107,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,4,4,1,1,[0 2 1 3],4,1,1.7878732000026503,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,1,1,1,1,[2 3 1 0],1,1,2.6264729000031366,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,4,4,1,1,[0 2 1 3],4,1,2.998970200002077,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,3,3,1,1,[1 0 2 3],3,1,3.2199684000006528,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,2,2,1,1,[1 3 0 2],2,1,1.025083699998504,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,1,1,1,1,[3 1 0 2],4,0,3.8614782000004197,20,NA,[1 0 2 3],[0 1 3 2]
UNW01,104,1,4,4,1,1,[0 1 3 2],1,0,2.8077933000022313,20,NA,[1 0 2 3],[0 1 3 2]
