exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,110,1,2,2,1,1,[3 0 1 2],2,1,3.82435919999989,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,4,4,1,1,[2 3 1 0],3,0,2.750209999998333,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,4,4,1,1,[3 0 1 2],1,0,1.7352255000005243,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,2,2,1,1,[0 1 2 3],3,0,1.7894333000003826,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,1,1,1,1,[1 0 2 3],3,0,2.669655999998213,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,3,3,1,1,[1 0 3 2],3,1,2.369248700000753,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,2,2,1,1,[3 2 1 0],2,1,4.200091700000485,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,2,2,1,1,[3 1 2 0],2,1,1.5664733000012347,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,4,4,1,1,[1 0 3 2],4,1,1.4864274999999907,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,1,1,1,1,[1 2 0 3],3,0,4.152082799999334,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,4,4,1,1,[3 0 2 1],3,0,3.961067699998239,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,2,2,1,1,[1 2 3 0],2,1,2.896108100001584,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,3,3,1,1,[2 1 0 3],1,0,3.9139031000013347,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,3,3,1,1,[3 0 1 2],3,1,1.572039800001221,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,1,1,1,1,[0 2 1 3],1,1,4.387551599997096,20,Female,[1 2 3 0],[2 0 3 1]
UNW01,110,1,1,1,1,1,[1 2 0 3],1,1,1.5130968000012217,20,Female,[1 2 3 0],[2 0 3 1]
