exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,214,1,1,1,0,1,[1 2 0 3],4,0,7.422656700000516,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[2 1 3 0],3,0,2.5629501000003074,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[0 2 3 1],4,1,2.0983120999990206,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[3 0 2 1],4,1,1.8732135999998718,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[0 1 2 3],2,1,1.5980706999980612,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[0 3 1 2],4,1,1.4341480000002775,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[1 2 3 0],3,1,4.526763599998958,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[3 2 0 1],1,0,4.678911399998469,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,4,0,0,[2 0 1 3],3,0,1.6566579999998794,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[0 1 2 3],4,0,1.2433264999999665,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[0 2 3 1],4,0,6.9218208999991475,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[0 3 1 2],2,1,1.327590599998075,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[2 0 3 1],4,0,2.609769499998947,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[1 3 0 2],3,1,1.6860488999991503,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,2,0,0,[1 2 0 3],4,0,5.4176350999987335,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[1 0 2 3],4,1,2.9992349999993166,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[1 3 2 0],2,1,1.611287399999128,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[0 3 1 2],2,1,1.4157331999995222,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,3,0,0,[3 0 1 2],4,0,5.390758500001539,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[3 0 1 2],1,1,2.2040061999978207,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[1 3 0 2],1,0,3.7452005999984976,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[3 1 2 0],4,1,1.4322465999975975,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[3 2 0 1],3,1,3.885112800002389,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[1 0 2 3],4,0,2.1746449999991455,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[2 0 1 3],1,1,1.5078094999989844,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[1 3 0 2],1,1,1.335045200001332,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[2 1 0 3],4,0,4.335445699998672,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,3,0,0,[1 0 3 2],4,0,4.381351100000757,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[3 0 1 2],2,1,2.4050397999999404,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[3 1 2 0],-99,-99,-99,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[1 3 0 2],2,1,1.8942898999994213,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,1,0,0,[1 2 0 3],2,0,1.2240528999973321,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[2 0 3 1],1,1,3.3793738999993366,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[1 2 0 3],1,0,1.6978197999997064,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,1,0,0,[2 0 1 3],1,1,3.9491714000032516,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[1 0 2 3],1,0,1.1870908999990206,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[1 0 2 3],4,0,2.634806399997615,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,2,0,0,[2 1 3 0],1,0,1.3746444000025804,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[1 0 3 2],1,0,1.020342799998616,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,4,0,0,[1 3 2 0],3,0,0.8739035999969929,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[2 1 0 3],3,0,1.155855099998007,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[2 1 3 0],3,0,2.7483613999975205,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[3 0 1 2],3,0,0.9155203000009351,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[0 1 2 3],3,1,0.9881408000001102,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[2 0 3 1],3,1,1.2028734000014083,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,1,0,0,[1 0 2 3],2,0,2.3113408999997773,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[1 3 0 2],3,0,1.4894625000015367,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[2 0 3 1],3,0,3.027982700001303,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[1 2 0 3],1,1,2.2077389000005496,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,3,3,0,1,[1 0 2 3],3,1,1.7739431999980297,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[3 2 1 0],2,1,1.2932337000020198,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[0 3 1 2],1,1,4.149774099998467,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[2 0 1 3],4,1,3.541230999999243,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,4,4,0,1,[2 1 3 0],4,1,1.6384037999996508,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,1,1,0,1,[3 0 2 1],1,1,2.256638799997745,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,2,0,1,[0 1 2 3],2,1,1.9325141000008443,20,Female,[1 2 0 3],[0 3 2 1]
UNW01,214,1,2,1,0,0,[3 0 2 1],2,0,2.0847434000024805,20,Female,[1 2 0 3],[0 3 2 1]
