exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,108,1,2,2,1,1,[0 3 1 2],1,0,6.173042899998109,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,1,1,1,1,[1 2 0 3],2,0,2.354629000001296,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,4,4,1,1,[1 2 3 0],2,0,2.417541800001345,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,3,3,1,1,[1 0 2 3],3,1,2.6621008000001893,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,2,2,1,1,[3 2 1 0],2,1,3.7197062999985064,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,2,2,1,1,[2 0 1 3],2,1,2.4569903000010527,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,3,3,1,1,[1 2 0 3],3,1,3.3013882000013837,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,3,3,1,1,[2 3 0 1],3,1,3.2625348000001395,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,3,3,1,1,[2 0 3 1],3,1,1.745594500000152,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,2,2,1,1,[0 3 2 1],4,0,1.7292975999989721,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,3,3,1,1,[1 3 0 2],3,1,1.9452841999991506,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,4,4,1,1,[1 2 3 0],1,0,3.1527212000000873,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,3,3,1,1,[2 1 3 0],3,1,4.198934600000939,21,Female,[2 0 3 1],[1 2 0 3]
UNW01,108,1,1,1,1,1,[3 1 0 2],1,1,7.254088699999556,21,Female,[2 0 3 1],[1 2 0 3]
