exp_code,pNum,phase,cue1,out,cert_cond,prob_outcome,out_order,out_response,accuracy,RT,age,gender,cue_img_rand,out_img_rand
UNW01,206,1,4,3,0,0,[0 2 3 1],2,0,5.848601100035012,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,2,0,0,[0 2 1 3],1,0,4.329379300004803,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[0 3 2 1],2,0,2.193269199982751,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,4,4,0,1,[1 2 0 3],1,0,7.743121000006795,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,3,3,0,1,[1 3 0 2],1,0,3.622690499993041,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,1,0,0,[0 2 1 3],4,0,6.339916400029324,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,3,3,0,1,[3 2 1 0],4,0,4.401745899987873,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,2,0,0,[2 1 0 3],2,1,4.7668683000374585,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,2,0,1,[0 1 2 3],3,0,4.61317779996898,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,3,3,0,1,[3 1 0 2],3,1,3.4820465000229888,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,4,4,0,1,[3 0 2 1],3,0,6.162601699994411,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,4,4,0,1,[2 0 3 1],4,1,2.0267078999895602,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,1,0,0,[0 1 2 3],-99,-99,-99,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[3 0 1 2],3,0,4.09169919998385,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,2,0,1,[0 1 2 3],3,0,3.1589976999675855,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,3,3,0,1,[0 1 3 2],2,0,2.3728344999835826,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[2 3 0 1],1,1,2.3805034999968484,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[2 3 1 0],1,1,1.9702628999948502,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,2,0,1,[1 3 0 2],4,0,5.609522700018715,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,2,0,1,[3 2 1 0],4,0,2.4619294000440277,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,3,4,0,0,[3 2 1 0],3,0,3.544827300007455,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,2,0,1,[2 1 0 3],1,0,4.705484299978707,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,4,4,0,1,[1 3 2 0],3,0,3.690006799995899,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[3 1 2 0],2,0,5.57946409995202,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,4,3,0,0,[2 3 0 1],2,0,6.8660314999870025,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[1 0 2 3],3,0,6.788799099973403,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[0 1 2 3],1,1,1.3946450999937952,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,2,2,0,1,[2 0 3 1],2,1,6.624124499969184,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,3,3,0,1,[3 0 2 1],3,1,3.7247470000293106,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,1,1,0,1,[2 3 0 1],2,0,3.204826299974229,22,Female,[3 1 2 0],[1 0 3 2]
UNW01,206,1,3,3,0,1,[1 3 2 0],3,1,2.482681500026956,22,Female,[3 1 2 0],[1 0 3 2]
